1087 Event 904734, Run 779, Split 95: Ecm = 3.30, Z = 188.11: D
1088 Event 1471077, Run 820, Split 21: Ecm = 3.30, Z = 210.65: A
1089 Event 483243, Run 661, Split 29: Ecm = 3.30, Z = 214.73: A
1090 Event 3201110, Run 825, Split 74: Ecm = 3.30, Z = 245.16: E
1091 Event 1283749, Run 799, Split 74: Ecm = 3.31, Z = 188.81: A
1092 Event 665328, Run 818, Split 44: Ecm = 3.31, Z = 248.77: A
1093 Event 985935, Run 675, Split 50: Ecm = 3.31, Z = 187.65: A
1094 Event 219026, Run 733, Split 35: Ecm = 3.31, Z = 237.29: D
1095 Event 934551, Run 662, Split 45: Ecm = 3.31, Z = 227.35: A
1096 Event 1511237, Run 653, Split 30: Ecm = 3.31, Z = 247.23: A
1097 Event 4851771, Run 683, Split 100: Ecm = 3.31, Z = 264.75: B
1098 Event 1131353, Run 785, Split 47: Ecm = 3.31, Z = 267.07: D
1099 Event 1872972, Run 677, Split 74: Ecm = 3.31, Z = 207.59: E
1100 Event 310271, Run 650, Split 30: Ecm = 3.32, Z = 266.15: A
1101 Event 88769, Run 709, Split 18: Ecm = 3.32, Z = 287.81: E
1102 Event 903819, Run 675, Split 34: Ecm = 3.32, Z = 194.50: A
1103 Event 860380, Run 675, Split 25: Ecm = 3.32, Z = 196.74: A
1104 Event 3201219, Run 825, Split 74: Ecm = 3.32, Z = 326.86: B
1105 Event 3156584, Run 947, Split 10: Ecm = 3.32, Z = 248.92: A
1106 Event 42355, Run 840, Split 8: Ecm = 3.32, Z = 202.83: A
1107 Event 24928, Run 776, Split 3: Ecm = 3.33, Z = 223.43: E
1108 Event 91086, Run 836, Split 18: Ecm = 3.33, Z = 248.86: A
1109 Event 612948, Run 779, Split 32: Ecm = 3.33, Z = 196.06: B
1110 Event 505587, Run 784, Split 7: Ecm = 3.33, Z = 225.61: D
1111 Event 871147, Run 662, Split 32: Ecm = 3.33, Z = 363.89: B
1112 Event 1190356, Run 664, Split 11: Ecm = 3.33, Z = 232.42: E
1113 Event 44642, Run 769, Split 8: Ecm = 3.33, Z = 211.64: A
1114 Event 886244, Run 706, Split 88: Ecm = 3.33, Z = 315.84: C
1115 Event 40476, Run 759, Split 3: Ecm = 3.33, Z = 286.00: A
1116 Event 3123000, Run 947, Split 4: Ecm = 3.33, Z = 278.97: A
1117 Event 941266, Run 675, Split 42: Ecm = 3.34, Z = 209.24: A
1118 Event 1225883, Run 752, Split 81: Ecm = 3.34, Z = 208.44: A
1119 Event 1203330, Run 814, Split 16: Ecm = 3.34, Z = 280.82: D
1120 Event 2853403, Run 657, Split 0: Ecm = 3.34, Z = 207.64: B
1121 Event 3371296, Run 680, Split 90: Ecm = 3.34, Z = 218.95: E
1122 Event 2694286, Run 944, Split 21: Ecm = 3.34, Z = 240.34: A
1123 Event 3330549, Run 826, Split 3: Ecm = 3.34, Z = 268.72: D
1124 Event 597414, Run 810, Split 28: Ecm = 3.34, Z = 205.39: E
1125 Event 4519624, Run 683, Split 32: Ecm = 3.34, Z = 366.20: B
1126 Event 1089011, Run 662, Split 77: Ecm = 3.34, Z = 346.72: D
1127 Event 247463, Run 666, Split 50: Ecm = 3.34, Z = 199.25: A
1128 Event 218034, Run 849, Split 45: Ecm = 3.35, Z = 250.23: A
1129 Event 1019526, Run 851, Split 14: Ecm = 3.35, Z = 190.91: A
1130 Event 4947412, Run 684, Split 19: Ecm = 3.35, Z = 288.66: B
1131 Event 654668, Run 784, Split 39: Ecm = 3.35, Z = 250.44: C
1132 Event 2028600, Run 816, Split 40: Ecm = 3.36, Z = 206.37: A
1133 Event 1227054, Run 688, Split 52: Ecm = 3.36, Z = 193.37: A
1134 Event 878676, Run 810, Split 89: Ecm = 3.36, Z = 290.48: B
1135 Event 2567764, Run 824, Split 13: Ecm = 3.36, Z = 189.69: F
1136 Event 1064780, Run 790, Split 20: Ecm = 3.36, Z = 202.56: A
1137 Event 207520, Run 705, Split 41: Ecm = 3.36, Z = 276.90: B
1138 Event 1478601, Run 664, Split 69: Ecm = 3.36, Z = 213.65: B
1139 Event 3032395, Run 946, Split 18: Ecm = 3.36, Z = 215.55: D
1140 Event 527647, Run 668, Split 34: Ecm = 3.36, Z = 238.02: A
1141 Event 761570, Run 779, Split 64: Ecm = 3.36, Z = 235.52: D
1142 Event 767814, Run 675, Split 7: Ecm = 3.37, Z = 221.50: D
1143 Event 1204688, Run 707, Split 57: Ecm = 3.37, Z = 182.10: D
1144 Event 338639, Run 733, Split 61: Ecm = 3.37, Z = 226.92: E
1145 Event 247667, Run 760, Split 25: Ecm = 3.37, Z = 261.06: B
1146 Event 270743, Run 787, Split 57: Ecm = 3.37, Z = 294.86: A
1147 Event 2833392, Run 945, Split 14: Ecm = 3.37, Z = 313.26: C
1148 Event 3478710, Run 681, Split 15: Ecm = 3.37, Z = 249.53: C
1149 Event 4267192, Run 682, Split 78: Ecm = 3.37, Z = 249.87: E
1150 Event 462533, Run 809, Split 99: Ecm = 3.37, Z = 277.66: B
1151 Event 367111, Run 840, Split 77: Ecm = 3.37, Z = 190.08: A
1152 Event 399721, Run 778, Split 84: Ecm = 3.37, Z = 223.76: B
1153 Event 1357483, Run 771, Split 85: Ecm = 3.37, Z = 252.91: A
1154 Event 895558, Run 675, Split 32: Ecm = 3.37, Z = 194.93: D
1155 Event 27017, Run 649, Split 1: Ecm = 3.37, Z = 193.66: E
1156 Event 43507, Run 844, Split 8: Ecm = 3.37, Z = 237.11: B
1157 Event 2936622, Run 946, Split 2: Ecm = 3.38, Z = 304.41: A
1158 Event 2884288, Run 679, Split 88: Ecm = 3.38, Z = 278.12: B
1159 Event 675312, Run 834, Split 21: Ecm = 3.38, Z = 306.75: C
1160 Event 1645487, Run 677, Split 28: Ecm = 3.38, Z = 258.10: B
1161 Event 96840, Run 672, Split 19: Ecm = 3.38, Z = 226.92: A
1162 Event 2697132, Run 679, Split 49: Ecm = 3.38, Z = 272.16: B
1163 Event 85813, Run 709, Split 17: Ecm = 3.38, Z = 253.05: F
1164 Event 630751, Run 784, Split 34: Ecm = 3.39, Z = 227.80: A
1165 Event 383720, Run 750, Split 84: Ecm = 3.39, Z = 182.57: A
1166 Event 162041, Run 666, Split 33: Ecm = 3.39, Z = 204.12: E
1167 Event 401494, Run 836, Split 85: Ecm = 3.39, Z = 243.05: B
1168 Event 1059824, Run 688, Split 18: Ecm = 3.39, Z = 202.41: D
1169 Event 4225549, Run 828, Split 31: Ecm = 3.39, Z = 215.95: D
1170 Event 3076472, Run 946, Split 26: Ecm = 3.39, Z = 208.56: A
1171 Event 2895759, Run 657, Split 7: Ecm = 3.39, Z = 216.91: F
1172 Event 487442, Run 798, Split 4: Ecm = 3.39, Z = 194.49: A
1173 Event 566048, Run 806, Split 23: Ecm = 3.39, Z = 227.49: E
1174 Event 244625, Run 659, Split 45: Ecm = 3.39, Z = 209.71: D
1175 Event 4190922, Run 682, Split 62: Ecm = 3.39, Z = 188.98: A
1176 Event 261688, Run 750, Split 57: Ecm = 3.40, Z = 234.93: A
1177 Event 920235, Run 845, Split 97: Ecm = 3.40, Z = 218.71: E
1178 Event 401893, Run 793, Split 86: Ecm = 3.40, Z = 305.48: B
1179 Event 761427, Run 675, Split 5: Ecm = 3.40, Z = 193.44: A
1180 Event 1280370, Run 688, Split 63: Ecm = 3.40, Z = 219.79: D
1181 Event 47793, Run 750, Split 9: Ecm = 3.40, Z = 217.92: D
1182 Event 2759129, Run 656, Split 25: Ecm = 3.40, Z = 216.95: A
1183 Event 396056, Run 833, Split 57: Ecm = 3.41, Z = 219.60: A
1184 Event 38657, Run 666, Split 7: Ecm = 3.41, Z = 247.38: B
1185 Event 2084432, Run 678, Split 21: Ecm = 3.41, Z = 212.20: B
1186 Event 1309785, Run 842, Split 89: Ecm = 3.41, Z = 353.08: B
1187 Event 1032810, Run 842, Split 29: Ecm = 3.42, Z = 207.78: A
1188 Event 3222387, Run 947, Split 20: Ecm = 3.42, Z = 209.02: A
1189 Event 518217, Run 798, Split 10: Ecm = 3.42, Z = 193.93: A
1190 Event 613744, Run 668, Split 52: Ecm = 3.42, Z = 217.29: A
1191 Event 172216, Run 733, Split 24: Ecm = 3.42, Z = 196.36: E
1192 Event 71620, Run 649, Split 7: Ecm = 3.42, Z = 188.16: D
1193 Event 4126898, Run 682, Split 49: Ecm = 3.42, Z = 252.06: B
1194 Event 1599907, Run 814, Split 102: Ecm = 3.42, Z = 228.42: A
1195 Event 23835, Run 649, Split 1: Ecm = 3.43, Z = 254.15: A
1196 Event 185784, Run 769, Split 39: Ecm = 3.43, Z = 218.33: E
1197 Event 309222, Run 709, Split 63: Ecm = 3.43, Z = 215.66: B
1198 Event 930603, Run 819, Split 2: Ecm = 3.43, Z = 191.26: A
1199 Event 424750, Run 661, Split 17: Ecm = 3.43, Z = 219.34: B
1200 Event 310103, Run 849, Split 64: Ecm = 3.43, Z = 204.69: A
1201 Event 524632, Run 845, Split 12: Ecm = 3.43, Z = 215.20: B
1202 Event 1306680, Run 842, Split 88: Ecm = 3.43, Z = 236.17: A
1203 Event 4438031, Run 828, Split 77: Ecm = 3.43, Z = 324.23: B
1204 Event 952497, Run 675, Split 44: Ecm = 3.44, Z = 276.89: A
1205 Event 2486328, Run 943, Split 14: Ecm = 3.44, Z = 262.21: E
1206 Event 2484368, Run 943, Split 13: Ecm = 3.44, Z = 304.68: E
1207 Event 514543, Run 674, Split 25: Ecm = 3.44, Z = 184.51: A
1208 Event 109567, Run 733, Split 11: Ecm = 3.44, Z = 203.31: A
1209 Event 39529, Run 709, Split 8: Ecm = 3.45, Z = 229.72: A
1210 Event 4343076, Run 682, Split 93: Ecm = 3.45, Z = 249.07: E
1211 Event 2490836, Run 943, Split 14: Ecm = 3.45, Z = 202.02: D
1212 Event 162020, Run 805, Split 34: Ecm = 3.45, Z = 193.36: A
1213 Event 2226564, Run 678, Split 50: Ecm = 3.45, Z = 270.90: B
1214 Event 1281553, Run 799, Split 73: Ecm = 3.45, Z = 307.69: B
1215 Event 802067, Run 662, Split 18: Ecm = 3.45, Z = 233.21: A
1216 Event 59051, Run 849, Split 11: Ecm = 3.45, Z = 236.92: A
1217 Event 1019343, Run 819, Split 22: Ecm = 3.45, Z = 253.26: B
1218 Event 28114, Run 769, Split 5: Ecm = 3.45, Z = 237.23: D
1219 Event 175605, Run 836, Split 37: Ecm = 3.45, Z = 336.79: B
1220 Event 68374, Run 705, Split 13: Ecm = 3.45, Z = 228.87: E
1221 Event 3728520, Run 827, Split 23: Ecm = 3.45, Z = 240.94: D
1222 Event 2773125, Run 945, Split 4: Ecm = 3.45, Z = 185.78: A
1223 Event 3053330, Run 680, Split 25: Ecm = 3.45, Z = 252.89: D
1224 Event 186398, Run 750, Split 40: Ecm = 3.45, Z = 294.23: D
1225 Event 67794, Run 793, Split 14: Ecm = 3.46, Z = 181.55: D
1226 Event 839260, Run 675, Split 21: Ecm = 3.46, Z = 293.46: B
1227 Event 647160, Run 668, Split 59: Ecm = 3.46, Z = 214.41: D
1228 Event 689902, Run 818, Split 49: Ecm = 3.46, Z = 208.52: A
1229 Event 303945, Run 833, Split 38: Ecm = 3.46, Z = 208.72: E
1230 Event 4373850, Run 683, Split 3: Ecm = 3.46, Z = 261.63: B
1231 Event 2955000, Run 825, Split 21: Ecm = 3.46, Z = 249.62: B
1232 Event 307184, Run 672, Split 62: Ecm = 3.46, Z = 256.12: A
1233 Event 835176, Run 837, Split 81: Ecm = 3.46, Z = 280.53: B
1234 Event 1076484, Run 771, Split 26: Ecm = 3.46, Z = 323.16: B
1235 Event 1626409, Run 791, Split 45: Ecm = 3.46, Z = 210.52: E
1236 Event 197966, Run 750, Split 43: Ecm = 3.46, Z = 183.73: A
1237 Event 525070, Run 706, Split 13: Ecm = 3.47, Z = 205.03: A
1238 Event 856993, Run 850, Split 82: Ecm = 3.47, Z = 226.69: B
1239 Event 1145875, Run 664, Split 2: Ecm = 3.47, Z = 242.18: A
1240 Event 735245, Run 706, Split 57: Ecm = 3.47, Z = 285.63: B
1241 Event 2338927, Run 942, Split 17: Ecm = 3.47, Z = 298.61: A
1242 Event 618970, Run 845, Split 32: Ecm = 3.47, Z = 222.48: A
1243 Event 3922418, Run 827, Split 64: Ecm = 3.47, Z = 213.22: B
1244 Event 323201, Run 709, Split 66: Ecm = 3.47, Z = 314.15: B
1245 Event 3106440, Run 947, Split 1: Ecm = 3.47, Z = 218.25: D
1246 Event 468008, Run 818, Split 1: Ecm = 3.47, Z = 276.68: E
1247 Event 258009, Run 712, Split 52: Ecm = 3.47, Z = 189.24: D
1248 Event 821975, Run 794, Split 79: Ecm = 3.47, Z = 236.43: A
1249 Event 335616, Run 709, Split 68: Ecm = 3.48, Z = 221.64: D
1250 Event 2554642, Run 943, Split 26: Ecm = 3.48, Z = 235.17: A
1251 Event 1589160, Run 791, Split 37: Ecm = 3.48, Z = 230.91: A
1252 Event 1099746, Run 819, Split 39: Ecm = 3.48, Z = 170.54: B
1253 Event 2456792, Run 943, Split 9: Ecm = 3.48, Z = 197.71: A
1254 Event 622978, Run 674, Split 47: Ecm = 3.48, Z = 282.78: A
1255 Event 1327845, Run 707, Split 82: Ecm = 3.48, Z = 283.50: C
1256 Event 3035849, Run 825, Split 38: Ecm = 3.48, Z = 284.91: A
1257 Event 904252, Run 662, Split 39: Ecm = 3.49, Z = 321.36: D
1258 Event 972964, Run 795, Split 13: Ecm = 3.49, Z = 210.44: E
1259 Event 882383, Run 662, Split 34: Ecm = 3.49, Z = 187.95: F
1260 Event 1099044, Run 811, Split 37: Ecm = 3.49, Z = 327.04: B
1261 Event 1797584, Run 772, Split 78: Ecm = 3.49, Z = 261.50: E
1262 Event 618462, Run 668, Split 53: Ecm = 3.49, Z = 268.45: A
1263 Event 567038, Run 686, Split 17: Ecm = 3.49, Z = 257.65: D
1264 Event 3641233, Run 827, Split 4: Ecm = 3.49, Z = 264.70: A
1265 Event 1059326, Run 675, Split 65: Ecm = 3.50, Z = 315.13: B
1266 Event 596752, Run 674, Split 42: Ecm = 3.50, Z = 211.31: A
1267 Event 2870312, Run 679, Split 85: Ecm = 3.50, Z = 300.86: B
1268 Event 5007570, Run 684, Split 31: Ecm = 3.50, Z = 224.12: A
1269 Event 3009383, Run 825, Split 33: Ecm = 3.50, Z = 226.39: A
1270 Event 139470, Run 666, Split 28: Ecm = 3.50, Z = 225.51: A
1271 Event 941559, Run 785, Split 5: Ecm = 3.50, Z = 205.16: E
1272 Event 104137, Run 778, Split 21: Ecm = 3.50, Z = 177.85: D
1273 Event 609097, Run 818, Split 32: Ecm = 3.50, Z = 337.14: E
1274 Event 4157841, Run 828, Split 16: Ecm = 3.50, Z = 304.63: B
1275 Event 135555, Run 709, Split 27: Ecm = 3.50, Z = 207.81: B
1276 Event 2203546, Run 678, Split 45: Ecm = 3.50, Z = 207.70: B
1277 Event 2719324, Run 944, Split 26: Ecm = 3.50, Z = 212.80: A
1278 Event 2558061, Run 943, Split 26: Ecm = 3.50, Z = 216.92: A
1279 Event 2537323, Run 943, Split 23: Ecm = 3.50, Z = 205.02: A
1280 Event 134396, Run 854, Split 28: Ecm = 3.51, Z = 270.38: B
1281 Event 646062, Run 841, Split 45: Ecm = 3.51, Z = 247.64: D
1282 Event 3157122, Run 947, Split 10: Ecm = 3.51, Z = 189.69: D
1283 Event 114964, Run 672, Split 23: Ecm = 3.51, Z = 213.04: D
1284 Event 3210038, Run 947, Split 18: Ecm = 3.51, Z = 293.51: B
1285 Event 2683800, Run 679, Split 46: Ecm = 3.51, Z = 235.06: A
1286 Event 576013, Run 788, Split 25: Ecm = 3.51, Z = 242.61: B
1287 Event 523273, Run 784, Split 11: Ecm = 3.51, Z = 244.46: E
1288 Event 891528, Run 686, Split 83: Ecm = 3.51, Z = 206.80: D
0 Event 1322428, Run 771, Split 78: Ecm = 0.34, Z = 314.16: B
1 Event 1484355, Run 772, Split 12: Ecm = 0.47, Z = 357.11: B
2 Event 1292921, Run 752, Split 96: Ecm = 0.76, Z = 356.77: B
3 Event 4107723, Run 682, Split 45: Ecm = 1.16, Z = 294.71: E
4 Event 299713, Run 733, Split 52: Ecm = 1.48, Z = 370.07: B
5 Event 5224480, Run 830, Split 52: Ecm = 1.56, Z = 264.38: A
6 Event 862485, Run 841, Split 91: Ecm = 1.63, Z = 354.20: D
7 Event 2111415, Run 941, Split 18: Ecm = 1.89, Z = 302.93: D
8 Event 75839, Run 649, Split 7: Ecm = 1.94, Z = 330.31: B
9 Event 668807, Run 770, Split 35: Ecm = 1.95, Z = 274.31: A
10 Event 2184243, Run 678, Split 41: Ecm = 1.97, Z = 233.20: D
11 Event 60700, Run 672, Split 12: Ecm = 2.07, Z = 271.68: B
12 Event 4502101, Run 828, Split 90: Ecm = 2.09, Z = 347.96: B
13 Event 738200, Run 834, Split 34: Ecm = 2.12, Z = 355.25: B
14 Event 1014018, Run 811, Split 19: Ecm = 2.19, Z = 260.02: B
15 Event 280178, Run 709, Split 57: Ecm = 2.27, Z = 263.00: A
16 Event 1902312, Run 821, Split 13: Ecm = 2.29, Z = 275.73: B
17 Event 1524046, Run 772, Split 20: Ecm = 2.31, Z = 315.04: E
18 Event 4637198, Run 829, Split 23: Ecm = 2.38, Z = 216.84: B
19 Event 2541352, Run 824, Split 8: Ecm = 2.43, Z = 237.45: A
20 Event 237663, Run 833, Split 23: Ecm = 2.47, Z = 238.93: A
21 Event 4399551, Run 828, Split 68: Ecm = 2.51, Z = 215.05: A
22 Event 1978160, Run 677, Split 96: Ecm = 2.55, Z = 299.69: A
23 Event 190247, Run 666, Split 38: Ecm = 2.55, Z = 331.79: B
24 Event 451199, Run 674, Split 12: Ecm = 2.59, Z = 209.78: A
25 Event 3544054, Run 826, Split 49: Ecm = 2.60, Z = 222.41: A
26 Event 425231, Run 854, Split 91: Ecm = 2.60, Z = 240.57: D
27 Event 984653, Run 752, Split 27: Ecm = 2.63, Z = 269.37: A
28 Event 61032, Run 854, Split 12: Ecm = 2.66, Z = 232.05: E
29 Event 2187758, Run 823, Split 32: Ecm = 2.68, Z = 256.22: E
30 Event 4669405, Run 683, Split 63: Ecm = 2.70, Z = 232.20: E
31 Event 362245, Run 668, Split 0: Ecm = 2.77, Z = 251.55: A
32 Event 3658400, Run 827, Split 8: Ecm = 2.78, Z = 231.58: B
33 Event 179896, Run 659, Split 32: Ecm = 2.78, Z = 214.19: D
34 Event 402973, Run 840, Split 85: Ecm = 2.80, Z = 352.04: D
35 Event 210671, Run 705, Split 42: Ecm = 2.81, Z = 302.93: B
36 Event 3332174, Run 680, Split 82: Ecm = 2.83, Z = 244.83: B
37 Event 2382654, Run 942, Split 24: Ecm = 2.83, Z = 212.13: D
38 Event 131346, Run 778, Split 26: Ecm = 2.87, Z = 215.85: A
39 Event 314993, Run 805, Split 67: Ecm = 2.89, Z = 346.62: E
40 Event 1580806, Run 753, Split 51: Ecm = 2.89, Z = 209.51: A
41 Event 591197, Run 770, Split 19: Ecm = 2.90, Z = 189.49: D
42 Event 884756, Run 662, Split 35: Ecm = 2.90, Z = 287.20: A
43 Event 1114297, Run 652, Split 32: Ecm = 2.91, Z = 318.08: B
44 Event 18121, Run 787, Split 2: Ecm = 2.93, Z = 252.46: B
45 Event 1444797, Run 653, Split 20: Ecm = 2.96, Z = 316.69: B
46 Event 802962, Run 810, Split 72: Ecm = 2.98, Z = 221.15: F
47 Event 97808, Run 840, Split 20: Ecm = 2.99, Z = 223.42: B
48 Event 3001068, Run 680, Split 15: Ecm = 3.05, Z = 208.32: A
49 Event 1768846, Run 654, Split 10: Ecm = 3.18, Z = 220.15: B
50 Event 430181, Run 840, Split 91: Ecm = 3.20, Z = 294.44: A
51 Event 2084808, Run 941, Split 12: Ecm = 3.20, Z = 255.80: B
52 Event 2598521, Run 944, Split 5: Ecm = 3.22, Z = 273.68: D
53 Event 2778708, Run 824, Split 58: Ecm = 3.22, Z = 220.88: D
54 Event 1105910, Run 785, Split 41: Ecm = 3.25, Z = 274.34: E
55 Event 1794239, Run 772, Split 77: Ecm = 3.26, Z = 243.04: E
56 Event 1289337, Run 688, Split 64: Ecm = 3.27, Z = 342.83: B
57 Event 214543, Run 833, Split 18: Ecm = 3.27, Z = 332.31: B
58 Event 1263723, Run 664, Split 26: Ecm = 3.36, Z = 254.06: A
59 Event 228670, Run 750, Split 50: Ecm = 3.37, Z = 188.25: D
60 Event 2584367, Run 679, Split 26: Ecm = 3.39, Z = 260.29: A
61 Event 1577604, Run 677, Split 14: Ecm = 3.44, Z = 203.74: D
62 Event 901062, Run 784, Split 93: Ecm = 3.48, Z = 237.42: D
63 Event 860690, Run 798, Split 84: Ecm = 3.48, Z = 255.75: B
64 Event 1045332, Run 842, Split 32: Ecm = 3.49, Z = 221.43: B
65 Event 339587, Run 787, Split 72: Ecm = 3.50, Z = 310.45: A
66 Event 286599, Run 705, Split 58: Ecm = 3.51, Z = 279.82: A
0 Event 1196580, Run 688, Split 46: Ecm = 3.76, Z = 361.69: D
1 Event 40552, Run 809, Split 8: Ecm = 4.06, Z = 356.99: C
2 Event 297593, Run 849, Split 62: Ecm = 3.99, Z = 354.15: B
3 Event 483088, Run 806, Split 6: Ecm = 4.13, Z = 353.13: B
4 Event 4560010, Run 829, Split 6: Ecm = 4.61, Z = 351.43: B
5 Event 888805, Run 810, Split 91: Ecm = 4.28, Z = 351.01: C
6 Event 1641143, Run 677, Split 27: Ecm = 4.75, Z = 350.67: B
7 Event 548486, Run 798, Split 17: Ecm = 4.96, Z = 349.71: B
8 Event 1964117, Run 816, Split 26: Ecm = 4.30, Z = 348.33: B
9 Event 1039435, Run 819, Split 26: Ecm = 4.58, Z = 347.86: B
10 Event 5088896, Run 684, Split 48: Ecm = 3.76, Z = 346.09: D
11 Event 898793, Run 662, Split 38: Ecm = 4.03, Z = 345.96: B
12 Event 3970883, Run 682, Split 17: Ecm = 3.58, Z = 345.08: B
13 Event 917742, Run 842, Split 4: Ecm = 5.34, Z = 344.24: B
14 Event 450878, Run 661, Split 23: Ecm = 3.79, Z = 343.95: D
15 Event 126223, Run 783, Split 22: Ecm = 3.59, Z = 342.74: B
16 Event 1034343, Run 819, Split 25: Ecm = 3.96, Z = 340.83: B
17 Event 878676, Run 845, Split 88: Ecm = 4.22, Z = 340.58: B
18 Event 1511879, Run 753, Split 36: Ecm = 3.54, Z = 339.48: D
19 Event 1023693, Run 675, Split 58: Ecm = 4.29, Z = 339.44: B
20 Event 1059310, Run 842, Split 35: Ecm = 3.88, Z = 339.05: D
21 Event 134138, Run 793, Split 28: Ecm = 3.68, Z = 338.89: D
22 Event 1673086, Run 677, Split 34: Ecm = 6.03, Z = 338.74: B
23 Event 521109, Run 770, Split 4: Ecm = 4.89, Z = 337.94: D
24 Event 744824, Run 818, Split 61: Ecm = 4.20, Z = 336.51: D
25 Event 325012, Run 672, Split 66: Ecm = 3.61, Z = 336.01: B
26 Event 999458, Run 688, Split 5: Ecm = 4.45, Z = 335.91: B
27 Event 739281, Run 751, Split 70: Ecm = 3.75, Z = 334.94: B
28 Event 599087, Run 668, Split 49: Ecm = 3.74, Z = 334.01: B
29 Event 948788, Run 846, Split 4: Ecm = 3.83, Z = 331.53: B
30 Event 393705, Run 674, Split 1: Ecm = 3.66, Z = 331.38: B
31 Event 1571485, Run 653, Split 39: Ecm = 5.61, Z = 331.15: C
32 Event 1903434, Run 754, Split 24: Ecm = 5.09, Z = 330.96: B
33 Event 819911, Run 675, Split 17: Ecm = 5.38, Z = 330.96: E
34 Event 1278704, Run 707, Split 72: Ecm = 3.52, Z = 330.75: D
35 Event 617587, Run 837, Split 35: Ecm = 4.62, Z = 330.45: E
36 Event 443391, Run 661, Split 21: Ecm = 5.45, Z = 329.70: C
37 Event 200152, Run 733, Split 30: Ecm = 5.23, Z = 329.47: B
38 Event 1441802, Run 688, Split 96: Ecm = 4.20, Z = 329.38: G
39 Event 1223581, Run 664, Split 18: Ecm = 4.57, Z = 328.52: B
40 Event 176687, Run 849, Split 36: Ecm = 4.63, Z = 328.19: D
41 Event 2202574, Run 678, Split 45: Ecm = 3.77, Z = 327.59: E
42 Event 415045, Run 801, Split 87: Ecm = 4.60, Z = 327.50: B
43 Event 3594084, Run 681, Split 38: Ecm = 5.48, Z = 326.90: B
44 Event 855958, Run 798, Split 83: Ecm = 4.15, Z = 326.85: B
45 Event 2611318, Run 944, Split 7: Ecm = 3.82, Z = 325.55: B
46 Event 594066, Run 841, Split 34: Ecm = 6.24, Z = 324.94: B
47 Event 4643042, Run 829, Split 24: Ecm = 5.84, Z = 324.88: C
48 Event 961910, Run 686, Split 98: Ecm = 3.61, Z = 324.83: B
49 Event 1150867, Run 664, Split 3: Ecm = 4.39, Z = 324.45: D
50 Event 1123725, Run 752, Split 58: Ecm = 5.77, Z = 323.77: B
51 Event 442102, Run 685, Split 90: Ecm = 3.56, Z = 323.58: B
52 Event 967856, Run 819, Split 10: Ecm = 4.18, Z = 323.43: B
53 Event 3747051, Run 827, Split 27: Ecm = 4.27, Z = 322.49: B
54 Event 1528088, Run 665, Split 8: Ecm = 4.20, Z = 322.12: B
55 Event 2669599, Run 944, Split 17: Ecm = 4.10, Z = 321.76: B
56 Event 1885220, Run 677, Split 77: Ecm = 5.02, Z = 321.11: D
57 Event 5005162, Run 830, Split 5: Ecm = 3.63, Z = 319.98: D
58 Event 3729842, Run 681, Split 66: Ecm = 4.38, Z = 319.98: C
59 Event 391929, Run 840, Split 83: Ecm = 3.81, Z = 318.75: E
60 Event 474899, Run 668, Split 24: Ecm = 4.84, Z = 318.61: D
61 Event 4035986, Run 827, Split 88: Ecm = 4.21, Z = 318.41: B
62 Event 2519113, Run 943, Split 19: Ecm = 4.17, Z = 318.21: E
63 Event 1753414, Run 665, Split 54: Ecm = 4.14, Z = 318.19: B
64 Event 170863, Run 666, Split 34: Ecm = 4.49, Z = 318.09: B
65 Event 1242485, Run 771, Split 61: Ecm = 5.70, Z = 318.07: B
66 Event 64057, Run 787, Split 12: Ecm = 4.56, Z = 317.72: B
67 Event 4242280, Run 682, Split 73: Ecm = 4.12, Z = 317.59: B
68 Event 3625812, Run 827, Split 1: Ecm = 3.93, Z = 317.17: B
69 Event 104165, Run 849, Split 20: Ecm = 5.66, Z = 315.28: B
70 Event 4583825, Run 683, Split 45: Ecm = 4.04, Z = 315.27: B
71 Event 459777, Run 849, Split 96: Ecm = 3.62, Z = 313.90: B
72 Event 1589971, Run 814, Split 99: Ecm = 3.98, Z = 313.89: B
73 Event 1878637, Run 772, Split 95: Ecm = 5.20, Z = 313.33: B
74 Event 1236156, Run 790, Split 57: Ecm = 4.98, Z = 313.25: B
75 Event 702244, Run 845, Split 50: Ecm = 3.75, Z = 313.05: B
76 Event 4231765, Run 682, Split 71: Ecm = 4.08, Z = 312.58: B
77 Event 389735, Run 849, Split 81: Ecm = 5.66, Z = 312.37: B
78 Event 1616372, Run 677, Split 22: Ecm = 4.25, Z = 312.23: D
79 Event 1791633, Run 791, Split 80: Ecm = 4.49, Z = 312.02: B
80 Event 1294534, Run 819, Split 81: Ecm = 4.65, Z = 311.41: B
81 Event 85598, Run 801, Split 16: Ecm = 4.01, Z = 311.20: B
82 Event 389548, Run 783, Split 79: Ecm = 3.67, Z = 310.75: C
83 Event 166202, Run 760, Split 7: Ecm = 4.87, Z = 310.33: B
84 Event 660432, Run 686, Split 36: Ecm = 5.32, Z = 310.13: B
85 Event 558818, Run 760, Split 95: Ecm = 4.13, Z = 310.10: D
86 Event 532660, Run 845, Split 14: Ecm = 5.45, Z = 310.03: B
87 Event 872506, Run 675, Split 28: Ecm = 3.80, Z = 309.90: A
88 Event 1462468, Run 820, Split 19: Ecm = 6.24, Z = 309.90: B
