4.08    33572.2 0.116617        9016.7
4.09    33838.1 0.116413        9068.89
4.1     34103.2 0.116175        9129.11
4.11    34368.6 0.115929        9187.45
4.12    34637.4 0.115666        9246.19
4.13    34901.1 0.11612 9302.69
4.14    35175.3 0.115752        9361.2
4.15    35447.6 0.115465        9418.81
4.16    35724.3 0.115204        9478.06
4.17    35995   0.114914        9527.63
4.18    36267.1 0.114656        9579.42
4.19    36545.4 0.114451        9633.2
4.2     36820.9 0.11424 9686.17
4.21    37102.4 0.114056        9741.41
4.22    37383.3 0.113825        9796.56
4.23    37666.8 0.113581        9852.05
4.24    37945.1 0.113373        9906
4.25    38225.8 0.113144        9960.15
4.26    38511.9 0.112935        10016.1
4.27    38793.8 0.11273 10071.5
4.28    39081.6 0.112534        10127.6
4.29    39372.6 0.112357        10184.9
4.3     39661.5 0.112175        10241
4.31    39951   0.111925        10296.8
4.32    40240.4 0.111749        10352.4
4.33    40533   0.111507        10408.8
4.34    40823.6 0.111289        10464.9
4.35    41115.1 0.111093        10521.3
4.36    41414.9 0.110947        10578.6
4.37    41712.9 0.110794        10635.6
4.38    42011.1 0.110566        10692.6
4.39    42306.7 0.110327        10749.6
4.4     42609.6 0.110112        10807.4
4.41    42907.4 0.109913        10864
4.42    43204.6 0.109782        10920.2
4.43    43510.1 0.109585        10978.2
4.44    43821.9 0.109451        11038
4.45    44128.8 0.109222        11096.6
4.46    44433.4 0.108986        11153.6
4.47    44736.7 0.108799        11209.8
4.48    45045   0.108627        11267.2
4.49    45350.5 0.108441        11324.5
4.5     45664.9 0.108231        11384.2
4.51    45979.6 0.108111        11442.7
4.52    46292.4 0.10794 11501
4.53    46608.9 0.107736        11559.2
4.54    46922.6 0.107478        11617.1
4.55    47237.5 0.107342        11675
4.56    47554.3 0.107108        11733.2
4.57    47870.7 0.106942        11790.6
4.58    48194.2 0.106819        11850.1
4.59    48514.2 0.106656        11908.3
4.6     48839.5 0.106427        11968.3
4.61    49162.9 0.106204        12027.6
